Recency,Frequency,AOV,Monetary,Avg_Order_Gap,Predicted_AOV,Predicted_LTV,LTV_Segment
97,1,135.18,135.18,97.0,136.45596,136.45596313476562,Medium Value
295,1,311.55,311.55,295.0,312.2057,312.2056884765625,High Value
135,6,326.18333333333334,1957.1,22.5,327.0255,1962.153076171875,High Value
79,3,441.5,1324.5,26.333333333333332,440.42346,1321.2703857421875,High Value
373,1,38.1,38.1,373.0,37.769276,37.7692756652832,Low Value
8,6,363.32166666666666,2179.93,1.3333333333333333,371.6852,2230.1112670898438,High Value
211,2,553.2,1106.4,105.5,544.21576,1088.4315185546875,High Value
52,1,521.2,521.2,52.0,523.14954,523.1495361328125,High Value
138,1,147.12,147.12,138.0,143.61801,143.61801147460938,Medium Value
26,2,784.115,1568.23,13.0,793.6208,1587.2415771484375,High Value
283,1,559.12,559.12,283.0,555.81744,555.8174438476562,High Value
26,7,576.6885714285714,4036.82,3.7142857142857144,580.8549,4065.9844360351562,High Value
186,6,267.84333333333336,1607.0600000000002,31.0,260.10135,1560.6080932617188,High Value
84,2,190.32,380.64,42.0,189.14769,378.2953796386719,High Value
327,2,299.985,599.97,163.5,299.34302,598.68603515625,High Value
282,1,374.0,374.0,282.0,374.2418,374.2417907714844,High Value
143,2,171.61500000000004,343.2300000000001,71.5,172.08733,344.1746520996094,High Value
58,2,1109.01,2218.02,29.0,1112.0748,2224.149658203125,High Value
4,12,127.98083333333334,1535.77,0.3333333333333333,130.03654,1560.4385375976562,High Value
236,2,427.495,854.99,118.0,424.63535,849.2706909179688,High Value
45,3,191.07333333333335,573.22,15.0,189.9461,569.8383178710938,High Value
276,1,298.0,298.0,276.0,290.70197,290.70196533203125,High Value
9,2,731.52,1463.04,4.5,714.6857,1429.3714599609375,High Value
25,4,175.8675,703.47,6.25,173.56912,694.2764892578125,High Value
88,1,309.05,309.05,88.0,309.69943,309.6994323730469,High Value
63,3,391.74,1175.22,21.0,392.68744,1178.0623168945312,High Value
68,2,689.2,1378.4,34.0,689.898,1379.7960205078125,High Value
214,2,177.06,354.12,107.0,174.65422,349.3084411621094,High Value
24,1,380.46999999999997,380.46999999999997,24.0,378.65012,378.6501159667969,High Value
186,3,110.33333333333333,331.0,62.0,115.38328,346.1498336791992,High Value
31,1,188.14,188.14,31.0,186.1378,186.13780212402344,High Value
42,2,186.4,372.8,21.0,187.66983,375.33966064453125,High Value
205,2,108.25,216.5,102.5,111.30862,222.6172332763672,High Value
9,28,630.5192857142857,17654.54,0.32142857142857145,659.4898,18465.714599609375,High Value
265,1,138.68,138.68,265.0,140.70451,140.7045135498047,Medium Value
18,2,254.79,509.58,9.0,255.12659,510.253173828125,High Value
12,5,583.962,2919.81,2.4,576.0623,2880.3115844726562,High Value
176,2,375.0,750.0,88.0,377.0389,754.0778198242188,High Value
40,5,435.73400000000004,2178.67,8.0,442.8683,2214.3414306640625,High Value
23,8,384.38,3075.04,2.875,375.17468,3001.3974609375,High Value
3,5,332.46,1662.3,0.6,328.71368,1643.5684204101562,High Value
5,5,496.726,2483.63,1.0,490.05392,2450.2696228027344,High Value
149,2,181.825,363.65,74.5,181.0942,362.1883850097656,High Value
139,4,751.5375,3006.15,34.75,758.2007,3032.802734375,High Value
128,1,594.0,594.0,128.0,591.3298,591.3297729492188,High Value
8,6,222.53166666666667,1335.19,1.3333333333333333,221.73785,1330.4271240234375,High Value
17,1,164.23,164.23,17.0,163.96329,163.96328735351562,High Value
9,37,448.29972972972973,16587.09,0.24324324324324326,474.77496,17566.67364501953,High Value
161,1,405.38,405.38,161.0,403.57892,403.57891845703125,High Value
64,1,176.97,176.97,64.0,174.23735,174.2373504638672,High Value
88,4,233.425,933.7,22.0,235.0674,940.2695922851562,High Value
5,2,347.025,694.05,2.5,347.45953,694.9190673828125,High Value
35,5,412.5400000000001,2062.7000000000003,7.0,414.7315,2073.6575317382812,High Value
312,1,117.85,117.85,312.0,116.91713,116.91712951660156,Medium Value
78,2,207.9,415.8,39.0,208.34866,416.69732666015625,High Value
24,3,202.51,607.53,8.0,199.51207,598.5362091064453,High Value
2,7,308.6714285714285,2160.7,0.2857142857142857,317.8168,2224.7176208496094,High Value
17,4,265.975,1063.9,4.25,270.80814,1083.2325439453125,High Value
15,4,376.0675,1504.27,3.75,384.46573,1537.8629150390625,High Value
26,1,114.14,114.14,26.0,114.2263,114.22630310058594,Medium Value
64,8,1447.725,11581.8,8.0,1411.4514,11291.611328125,High Value
55,2,456.77,913.54,27.5,462.27353,924.5470581054688,High Value
131,3,227.96666666666667,683.9,43.666666666666664,228.506,685.5179901123047,High Value
36,2,302.255,604.51,18.0,302.95786,605.9157104492188,High Value
288,1,462.95,462.95,288.0,461.7489,461.7489013671875,High Value
144,6,267.33166666666665,1603.9899999999998,24.0,261.32382,1567.9429321289062,High Value
16,7,294.99285714285713,2064.95,2.2857142857142856,298.3601,2088.520751953125,High Value
31,8,520.9025,4167.22,3.875,540.2747,4322.19775390625,High Value
2,3,614.3333333333334,1843.0,0.6666666666666666,608.57,1825.7100219726562,High Value
9,6,177.345,1064.07,1.5,179.83821,1079.0292663574219,High Value
6,4,346.9475,1387.79,1.5,351.95782,1407.831298828125,High Value
10,1,329.85,329.85,10.0,330.36514,330.3651428222656,High Value
1,11,432.4690909090909,4757.16,0.09090909090909091,411.13614,4522.497528076172,High Value
306,1,108.07,108.07,306.0,110.21234,110.21234130859375,Medium Value
10,8,502.1925,4017.54,1.25,519.0655,4152.52392578125,High Value
7,2,133.195,266.39,3.5,133.47768,266.9553527832031,High Value
8,8,232.07875,1856.63,1.0,236.78918,1894.3134765625,High Value
89,1,771.91,771.91,89.0,772.1921,772.1920776367188,High Value
10,1,160.18,160.18,10.0,160.90836,160.90835571289062,High Value
358,2,830.45,1660.9,179.0,823.4777,1646.9554443359375,High Value
112,1,135.95,135.95,112.0,137.07196,137.07196044921875,Medium Value
7,4,113.06,452.24,1.75,115.195564,460.7822570800781,High Value
4,86,130.11523255813952,11189.91,0.046511627906976744,291.70633,25086.74432373047,High Value
198,1,144.8,144.8,198.0,143.61801,143.61801147460938,Medium Value
212,1,738.6,738.6,212.0,729.87,729.8699951171875,High Value
156,1,39.239999999999995,39.239999999999995,156.0,37.769276,37.7692756652832,Low Value
158,9,819.4333333333334,7374.900000000001,17.555555555555557,809.4116,7284.70458984375,High Value
30,2,186.10999999999999,372.21999999999997,15.0,187.66983,375.33966064453125,High Value
243,1,390.54,390.54,243.0,391.79065,391.7906494140625,High Value
19,1,97.5,97.5,19.0,100.37126,100.37126159667969,Medium Value
1,2,619.69,1239.38,0.5,607.9678,1215.935546875,High Value
74,2,279.35,558.7,37.0,277.39603,554.7920532226562,High Value
292,1,535.32,535.32,292.0,534.959,534.958984375,High Value
3,15,461.6073333333334,6924.110000000001,0.2,477.02335,7155.350189208984,High Value
31,3,136.5,409.5,10.333333333333334,138.17188,414.515625,High Value
23,2,251.88,503.76,11.5,253.97382,507.9476318359375,High Value
23,4,103.69,414.76,5.75,104.836876,419.3475036621094,High Value
4,3,324.8066666666667,974.4200000000001,1.3333333333333333,317.61075,952.8322448730469,High Value
85,1,211.32,211.32,85.0,211.8764,211.87640380859375,High Value
22,4,306.7225,1226.89,5.5,296.60675,1186.427001953125,High Value
196,3,151.96,455.88,65.33333333333333,155.0055,465.0164794921875,High Value
107,3,178.28333333333333,534.85,35.666666666666664,182.2341,546.7023010253906,High Value
4,13,755.2938461538462,9818.82,0.3076923076923077,690.0034,8970.04443359375,High Value
318,1,120.94999999999999,120.94999999999999,318.0,117.84712,117.84712219238281,Medium Value
106,3,49.68333333333334,149.05,35.333333333333336,56.554478,169.66343307495117,High Value
12,18,314.21722222222223,5655.91,0.6666666666666666,290.041,5220.737731933594,High Value
174,2,256.85,513.7,87.0,255.12659,510.253173828125,High Value
56,1,81.57,81.57,56.0,80.36125,80.36125183105469,Medium Value
323,1,229.46999999999997,229.46999999999997,323.0,228.27657,228.2765655517578,High Value
372,1,50.550000000000004,50.550000000000004,372.0,49.58106,49.581058502197266,Low Value
9,8,207.73000000000002,1661.8400000000001,1.125,208.4493,1667.5943603515625,High Value
1,13,370.07230769230773,4810.9400000000005,0.07692307692307693,389.36414,5061.7337646484375,High Value
11,10,346.628,3466.2799999999997,1.1,339.43268,3394.3267822265625,High Value
53,5,669.2560000000001,3346.2800000000007,10.6,660.49854,3302.49267578125,High Value
73,3,263.2966666666667,789.8900000000001,24.333333333333332,262.61987,787.859619140625,High Value
7,1,204.0,204.0,7.0,205.1067,205.10670471191406,High Value
16,28,259.91785714285714,7277.7,0.5714285714285714,273.06177,7645.7294921875,High Value
4,9,290.7088888888889,2616.38,0.4444444444444444,282.9791,2546.8118591308594,High Value
64,2,344.95,689.9,32.0,345.17813,690.3562622070312,High Value
1,5,195.072,975.36,0.2,190.72281,953.6140441894531,High Value
114,6,1152.0,6912.0,19.0,1155.4656,6932.79345703125,High Value
23,2,330.65999999999997,661.3199999999999,11.5,329.39966,658.79931640625,High Value
31,3,415.8333333333333,1247.5,10.333333333333334,403.38538,1210.1561279296875,High Value
11,2,399.74,799.48,5.5,396.06348,792.126953125,High Value
52,2,505.09,1010.18,26.0,500.95312,1001.90625,High Value
357,1,190.55,190.55,357.0,191.46674,191.46673583984375,High Value
55,2,321.385,642.77,27.5,321.26093,642.5218505859375,High Value
74,2,460.94,921.88,37.0,462.7189,925.4378051757812,High Value
138,3,293.69,881.0699999999999,46.0,287.83136,863.4940795898438,High Value
80,3,302.82,908.46,26.666666666666668,310.39044,931.1713256835938,High Value
9,2,338.495,676.99,4.5,341.82462,683.6492309570312,High Value
273,1,516.42,516.42,273.0,516.63617,516.6361694335938,High Value
291,1,560.47,560.47,291.0,561.34076,561.3407592773438,High Value
99,1,305.28000000000003,305.28000000000003,99.0,307.0156,307.0155944824219,High Value
31,2,314.655,629.31,15.5,314.13275,628.2655029296875,High Value
32,10,323.754,3237.54,3.2,323.19098,3231.9097900390625,High Value
14,4,458.9775,1835.91,3.5,447.27008,1789.080322265625,High Value
64,2,328.34000000000003,656.6800000000001,32.0,325.8319,651.663818359375,High Value
15,17,343.3447058823529,5836.86,0.8823529411764706,325.2714,5529.613677978516,High Value
212,1,348.15000000000003,348.15000000000003,212.0,349.49344,349.4934387207031,High Value
78,3,404.80333333333334,1214.41,26.0,393.8267,1181.4800720214844,High Value
25,3,90.46666666666668,271.40000000000003,8.333333333333334,85.69227,257.0768051147461,High Value
250,1,183.4,183.4,250.0,182.18811,182.1881103515625,High Value
254,1,307.53,307.53,254.0,307.8674,307.8674011230469,High Value
72,1,248.61,248.61,72.0,249.51364,249.51364135742188,High Value
191,1,346.98,346.98,191.0,344.70966,344.70965576171875,High Value
13,4,279.8725,1119.49,3.25,277.70004,1110.8001708984375,High Value
373,1,205.86,205.86,373.0,205.1067,205.10670471191406,High Value
24,2,235.4,470.8,12.0,234.52238,469.0447692871094,High Value
82,1,115.46000000000001,115.46000000000001,82.0,116.91713,116.91712951660156,Medium Value
10,2,172.0,344.0,5.0,173.31442,346.62884521484375,High Value
1,24,184.83833333333334,4436.12,0.041666666666666664,182.90332,4389.6796875,High Value
192,1,228.8,228.8,192.0,228.27657,228.2765655517578,High Value
267,1,177.15,177.15,267.0,174.23735,174.2373504638672,High Value
130,1,919.61,919.61,130.0,918.68036,918.6803588867188,High Value
1,4,182.3175,729.27,0.25,180.69093,722.7637329101562,High Value
3,26,485.69,12627.94,0.11538461538461539,502.65253,13068.965698242188,High Value
4,5,44.02,220.10000000000002,0.8,48.43703,242.18515396118164,High Value
179,1,58.08,58.08,179.0,60.746323,60.74632263183594,Medium Value
126,9,401.51444444444445,3613.63,14.0,396.64954,3569.8458251953125,High Value
4,2,151.875,303.75,2.0,160.07396,320.1479187011719,High Value
158,2,208.04000000000002,416.08000000000004,79.0,208.34866,416.69732666015625,High Value
3,97,606.4518556701031,58825.83,0.030927835051546393,602.8105,58472.617126464844,High Value
9,14,636.4871428571429,8910.82,0.6428571428571429,585.7078,8199.909545898438,High Value
28,1,345.82,345.82,28.0,344.75745,344.7574462890625,High Value
71,5,95.566,477.83000000000004,14.2,101.74926,508.74629974365234,High Value
276,8,979.05875,7832.47,34.5,959.81116,7678.4892578125,High Value
21,12,160.61,1927.3200000000002,1.75,160.7727,1929.2724609375,High Value
71,1,74.39999999999999,74.39999999999999,71.0,76.71198,76.71198272705078,Medium Value
33,10,601.042,6010.42,3.3,593.9407,5939.40673828125,High Value
1,28,1031.5157142857142,28882.44,0.03571428571428571,1001.7497,28048.991455078125,High Value
99,1,207.35999999999999,207.35999999999999,99.0,207.96376,207.96376037597656,High Value
234,1,101.19,101.19,234.0,100.37126,100.37126159667969,Medium Value
1,24,267.67041666666665,6424.09,0.041666666666666664,281.8016,6763.238525390625,High Value
40,1,243.94,243.94,40.0,245.56046,245.56045532226562,High Value
3,6,183.08,1098.48,0.5,183.47482,1100.8489379882812,High Value
133,1,76.5,76.5,133.0,76.862,76.86199951171875,Medium Value
44,4,382.90500000000003,1531.6200000000001,11.0,384.55405,1538.2161865234375,High Value
373,1,350.06,350.06,373.0,351.42526,351.4252624511719,High Value
60,2,393.27,786.54,30.0,390.3913,780.7825927734375,High Value
31,7,212.66714285714286,1488.67,4.428571428571429,214.7907,1503.5348663330078,High Value
1,24,510.2483333333334,12245.960000000001,0.041666666666666664,487.25974,11694.233642578125,High Value
12,4,573.695,2294.78,3.0,552.63257,2210.5302734375,High Value
138,1,501.14,501.14,138.0,502.76874,502.76873779296875,High Value
22,8,123.11375,984.91,2.75,124.44578,995.5662231445312,High Value
20,5,239.56199999999998,1197.81,4.0,236.65538,1183.2769012451172,High Value
239,1,30.599999999999998,30.599999999999998,239.0,19.528936,19.5289363861084,Low Value
269,1,283.73,283.73,269.0,281.5354,281.535400390625,High Value
94,2,461.195,922.39,47.0,462.7189,925.4378051757812,High Value
90,3,1288.7766666666666,3866.33,30.0,1303.4247,3910.2740478515625,High Value
5,8,262.455,2099.64,0.625,255.60875,2044.8699951171875,High Value
78,1,259.17,259.17,78.0,258.93274,258.9327392578125,High Value
94,1,64.0,64.0,94.0,68.982704,68.98270416259766,Medium Value
23,3,357.76666666666665,1073.3,7.666666666666667,358.04025,1074.1207580566406,High Value
262,1,77.3,77.3,262.0,80.36125,80.36125183105469,Medium Value
274,2,54.9,109.8,137.0,55.011143,110.02228546142578,Medium Value
86,4,448.395,1793.58,21.5,445.86356,1783.4542236328125,High Value
56,5,521.522,2607.61,11.2,518.7385,2593.692626953125,High Value
11,8,456.30125,3650.41,1.375,451.07462,3608.596923828125,High Value
22,6,160.39833333333334,962.3900000000001,3.6666666666666665,157.53885,945.2330932617188,High Value
16,7,723.5628571428571,5064.94,2.2857142857142856,723.6223,5065.356201171875,High Value
108,3,141.24,423.72,36.0,139.35406,418.06219482421875,High Value
85,5,477.75,2388.75,17.0,478.83984,2394.19921875,High Value
19,1,307.09,307.09,19.0,307.8674,307.8674011230469,High Value
333,1,110.95,110.95,333.0,110.78119,110.78118896484375,Medium Value
40,4,154.63,618.52,10.0,151.84816,607.3926391601562,High Value
26,1,228.91,228.91,26.0,228.27657,228.2765655517578,High Value
10,4,178.20000000000002,712.8000000000001,2.5,180.69093,722.7637329101562,High Value
29,12,308.9266666666667,3707.12,2.4166666666666665,304.16348,3649.9617919921875,High Value
14,4,419.015,1676.06,3.5,415.72937,1662.91748046875,High Value
296,1,1257.8700000000001,1257.8700000000001,296.0,1261.5582,1261.5582275390625,High Value
6,1,486.22,486.22,6.0,486.42026,486.4202575683594,High Value
33,4,242.94,971.76,8.25,238.53705,954.148193359375,High Value
49,4,435.305,1741.22,12.25,441.39594,1765.583740234375,High Value
95,4,300.265,1201.06,23.75,296.26468,1185.0587158203125,High Value
9,4,359.4625,1437.85,2.25,360.28824,1441.1529541015625,High Value
22,1,91.8,91.8,22.0,91.22774,91.22773742675781,Medium Value
313,1,112.75,112.75,313.0,114.2263,114.22630310058594,Medium Value
122,4,422.0725,1688.29,30.5,419.30823,1677.23291015625,High Value
46,2,510.74,1021.48,23.0,509.55786,1019.11572265625,High Value
283,1,417.2,417.2,283.0,415.26584,415.2658386230469,High Value
19,4,197.8325,791.33,4.75,199.91359,799.6543579101562,High Value
36,4,329.7975,1319.19,9.0,328.97095,1315.8837890625,High Value
64,2,356.44,712.88,32.0,362.1245,724.2490234375,High Value
27,1,116.00999999999999,116.00999999999999,27.0,116.91713,116.91712951660156,Medium Value
22,3,156.13666666666668,468.4100000000001,7.333333333333333,158.01157,474.0346984863281,High Value
4,2,176.825,353.65,2.0,174.65422,349.3084411621094,High Value
16,3,939.0100000000001,2817.03,5.333333333333333,939.31915,2817.9574584960938,High Value
46,1,492.84,492.84,46.0,495.48398,495.4839782714844,High Value
65,1,282.45,282.45,65.0,281.5354,281.535400390625,High Value
26,11,520.4972727272727,5725.47,2.3636363636363638,498.38873,5482.276062011719,High Value
45,1,121.18,121.18,45.0,117.84712,117.84712219238281,Medium Value
8,9,439.75333333333333,3957.7799999999997,0.8888888888888888,435.95908,3923.6316833496094,High Value
15,10,170.129,1701.29,1.5,173.20084,1732.0083618164062,High Value
268,1,71.4,71.4,268.0,69.13272,69.13272094726562,Medium Value
40,3,525.2966666666667,1575.8900000000003,13.333333333333334,539.17145,1617.5143432617188,High Value
337,1,236.02,236.02,337.0,236.02347,236.02346801757812,High Value
11,1,114.60000000000001,114.60000000000001,11.0,116.91713,116.91712951660156,Medium Value
19,2,130.34,260.68,9.5,132.0034,264.0068054199219,High Value
